Wellbore name	Top depth [m]	Bottom depth [m]	Lithostrat. unit	Level	NPDID lithostrat. unit	Wellbore completion date	NPDID wellbore	Date updated	Date sync NPD
15/12-8 A	2797	2827	SOLA FM	FORMATION	152	33448	1835		22.06.2018
15/12-8 A	2827	2838	DRAUPNE FM	FORMATION	28	33448	1835		22.06.2018
15/12-8 A	2856	2940	SKAGERRAK FM	FORMATION	146	33448	1835		22.06.2018
15/12-9 S	1358	1400	UTSIRA FM	FORMATION	183	33885	1978		22.06.2018
15/12-9 S	2930	2945	BALDER FM	FORMATION	6	33885	1978		22.06.2018
15/12-9 S	2945	3005	SELE FM	FORMATION	142	33885	1978		22.06.2018
15/12-9 S	3005	3082	LISTA FM	FORMATION	95	33885	1978		22.06.2018
15/12-9 S	3082	3091	VÅLE FM	FORMATION	190	33885	1978		22.06.2018
15/12-9 S	3091	3187	TOR FM	FORMATION	171	33885	1978		22.06.2018
15/12-9 S	3187	3260	HOD FM	FORMATION	66	33885	1978		22.06.2018
15/12-9 S	3260	3295	BLODØKS FM	FORMATION	13	33885	1978		22.06.2018
15/12-9 S	3304	3385	DRAUPNE FM	FORMATION	28	33885	1978		22.06.2018
15/12-9 S	3385	3620	HUGIN FM	FORMATION	69	33885	1978		22.06.2018
15/12-9 S	3620	3688	SLEIPNER FM	FORMATION	148	33885	1978		22.06.2018
15/12-9 S	3688	3848	SKAGERRAK FM	FORMATION	146	33885	1978		22.06.2018
15/12-10 S	1096	1142	UTSIRA FM	FORMATION	183	35373	2285	42124	22.06.2018
15/12-10 S	1142	1407.5	UNDIFFERENTIATED	FORMATION	182	35373	2285		22.06.2018
15/12-10 S	2550	2558.5	BALDER FM	FORMATION	6	35373	2285		22.06.2018
15/12-10 S	2558.5	2607	SELE FM	FORMATION	142	35373	2285		22.06.2018
15/12-10 S	2607	2766	LISTA FM	FORMATION	95	35373	2285		22.06.2018
15/12-10 S	2766	2850	TOR FM	FORMATION	171	35373	2285		22.06.2018
15/12-10 S	2850	3097	HOD FM	FORMATION	66	35373	2285		22.06.2018
15/12-10 S	3097	3107	BLODØKS FM	FORMATION	13	35373	2285		22.06.2018
15/12-10 S	3107	3204	SVARTE FM	FORMATION	160	35373	2285		22.06.2018
15/12-10 S	3204	3224	RØDBY FM	FORMATION	137	35373	2285		22.06.2018
15/12-10 S	3224	3260.5	ÅSGARD FM	FORMATION	198	35373	2285		22.06.2018
15/12-10 S	3260.5	3372	HEATHER FM	FORMATION	60	35373	2285		22.06.2018
15/12-10 S	3372	3388	INTRA HEATHER FM SS	FORMATION	59	35373	2285		22.06.2018
15/12-10 S	3388	3420	HEATHER FM	FORMATION	60	35373	2285		22.06.2018
15/12-10 S	3420	3428.5	SLEIPNER FM	FORMATION	148	35373	2285		22.06.2018
15/12-10 S	3428.5	3550	SKAGERRAK FM	FORMATION	146	35373	2285		22.06.2018
15/12-11 S	967	1130	UTSIRA FM	FORMATION	183	35569	3074		22.06.2018
15/12-11 S	1130	1323	NO FORMAL NAME	FORMATION	111	35569	3074		22.06.2018
15/12-11 S	2270	2309	GRID FM	FORMATION	53	35569	3074		22.06.2018
15/12-11 S	2309	2530	NO FORMAL NAME	FORMATION	111	35569	3074		22.06.2018
15/12-11 S	2530	2572	BALDER FM	FORMATION	6	35569	3074		22.06.2018
15/12-11 S	2572	2612	SELE FM	FORMATION	142	35569	3074		22.06.2018
15/12-11 S	2612	2680	LISTA FM	FORMATION	95	35569	3074		22.06.2018
15/12-11 S	2680	2813	HEIMDAL FM	FORMATION	62	35569	3074		22.06.2018
15/12-11 S	2813	2825	MAUREEN FM	FORMATION	102	35569	3074		22.06.2018
15/12-11 S	2825	2839.5	VÅLE FM	FORMATION	190	35569	3074		22.06.2018
15/12-11 S	2839.5	2856	EKOFISK FM	FORMATION	33	35569	3074		22.06.2018
15/12-11 S	2856	2922	TOR FM	FORMATION	171	35569	3074		22.06.2018
15/12-11 S	2922	3128	HOD FM	FORMATION	66	35569	3074		22.06.2018
15/12-11 S	3128	3146	BLODØKS FM	FORMATION	13	35569	3074		22.06.2018
15/12-11 S	3146	3221	SVARTE FM	FORMATION	160	35569	3074		22.06.2018
15/12-11 S	3221	3234	RØDBY FM	FORMATION	137	35569	3074		22.06.2018
15/12-11 S	3234	3241	ÅSGARD FM	FORMATION	198	35569	3074		22.06.2018
15/12-11 S	3241	3322	DRAUPNE FM	FORMATION	28	35569	3074		22.06.2018
15/12-11 S	3322	3395	HEATHER FM	FORMATION	60	35569	3074		22.06.2018
15/12-11 S	3395	3418.5	HUGIN FM	FORMATION	69	35569	3074		22.06.2018
15/12-11 S	3418.5	3544	SLEIPNER FM	FORMATION	148	35569	3074		22.06.2018
15/12-11 S	3544	3597	SKAGERRAK FM	FORMATION	146	35569	3074		22.06.2018
15/12-12	2238	2252	BALDER FM	FORMATION	6	36931	3391		22.06.2018
15/12-12	2252	2312	SELE FM	FORMATION	142	36931	3391		22.06.2018
15/12-12	2312	2420	LISTA FM	FORMATION	95	36931	3391		22.06.2018
15/12-12	2420	2445	VÅLE FM	FORMATION	190	36931	3391		22.06.2018
15/12-12	2445	2450	EKOFISK FM	FORMATION	33	36931	3391		22.06.2018
15/12-12	2450	2558	TOR FM	FORMATION	171	36931	3391		22.06.2018
15/12-12	2558	2651	HOD FM	FORMATION	66	36931	3391		22.06.2018
15/12-12	2651	2675	BLODØKS FM	FORMATION	13	36931	3391		22.06.2018
15/12-12	2675	2711	HIDRA FM	FORMATION	65	36931	3391		22.06.2018
15/12-12	2711	2733	RØDBY FM	FORMATION	137	36931	3391		22.06.2018
15/12-12	2733	2774	SOLA FM	FORMATION	152	36931	3391		22.06.2018
15/12-12	2774	2793	RØDBY FM	FORMATION	137	36931	3391		22.06.2018
15/12-12	2793	2861	DRAUPNE FM	FORMATION	28	36931	3391		22.06.2018
15/12-12	2861	2977	INTRA HEATHER FM SS	FORMATION	59	36931	3391		22.06.2018
15/12-12	2977	3085	SKAGERRAK FM	FORMATION	146	36931	3391		22.06.2018
15/12-13	1225	1240	UTSIRA FM	FORMATION	183	37752	4733		22.06.2018
15/12-13	2286	2297	BALDER FM	FORMATION	6	37752	4733		22.06.2018
15/12-13	2297	2370	SELE FM	FORMATION	142	37752	4733		22.06.2018
15/12-13	2370	2453	LISTA FM	FORMATION	95	37752	4733		22.06.2018
15/12-13	2856	2944	DRAUPNE FM	FORMATION	28	37752	4733		22.06.2018
15/12-13	2944	3013	HEATHER FM	FORMATION	60	37752	4733		22.06.2018
15/12-13	3013	3030	INTRA HEATHER FM SS	FORMATION	59	37752	4733		22.06.2018
15/12-13	3030	3047	HUGIN FM	FORMATION	69	37752	4733		22.06.2018
15/12-13 A	1225	1240	UTSIRA FM	FORMATION	183	37758	4754		22.06.2018
15/12-13 A	2452	2468	BALDER FM	FORMATION	6	37758	4754		22.06.2018
15/12-13 A	2468	2532	SELE FM	FORMATION	142	37758	4754		22.06.2018
15/12-13 B	1225	1240	UTSIRA FM	FORMATION	183	37783	4759		22.06.2018
15/12-13 B	2277	2285	BALDER FM	FORMATION	6	37783	4759		22.06.2018
15/12-13 B	2285	2344	SELE FM	FORMATION	142	37783	4759		22.06.2018
15/12-13 B	2344	2520	LISTA FM	FORMATION	95	37783	4759		22.06.2018
15/12-13 B	2877.3	2938.8	DRAUPNE FM	FORMATION	28	37783	4759		22.06.2018
15/12-13 B	2938.8	2951	HEATHER FM	FORMATION	60	37783	4759		22.06.2018
15/12-13 B	2951	2963	INTRA HEATHER FM SS	FORMATION	59	37783	4759		22.06.2018
15/12-13 B	2963	3092	HUGIN FM	FORMATION	69	37783	4759		22.06.2018
15/12-13 B	3092	3151	SKAGERRAK FM	FORMATION	146	37783	4759		22.06.2018
15/12-14	2390.8	2396	BALDER FM	FORMATION	6	37986	4845		22.06.2018
15/12-14	2396	2420.2	SELE FM	FORMATION	142	37986	4845		22.06.2018
15/12-14	2420.2	2570.9	LISTA FM	FORMATION	95	37986	4845		22.06.2018
15/12-14	2992.3	3014.9	DRAUPNE FM	FORMATION	28	37986	4845		22.06.2018
15/12-14	3014.9	3100	HEATHER FM	FORMATION	60	37986	4845		22.06.2018
15/12-14	3100	3220	INTRA HEATHER FM SS	FORMATION	59	37986	4845		22.06.2018
15/12-14	3220	3254.9	HEATHER FM	FORMATION	60	37986	4845		22.06.2018
15/12-14	3254.9	3305	SLEIPNER FM	FORMATION	148	37986	4845		22.06.2018
15/12-15	1069.5	1301.5	UTSIRA FM	FORMATION	183	38342	5017		22.06.2018
15/12-15	2448	2459	BALDER FM	FORMATION	6	38342	5017		22.06.2018
15/12-15	2459	2512	SELE FM	FORMATION	142	38342	5017		22.06.2018
15/12-15	2512	2635.5	LISTA FM	FORMATION	95	38342	5017		22.06.2018
15/12-15	2635.5	2655	VÅLE FM	FORMATION	190	38342	5017		22.06.2018
15/12-15	2956.35	2962	DRAUPNE FM	FORMATION	28	38342	5017		22.06.2018
15/12-15	2962	3045	HEATHER FM	FORMATION	60	38342	5017		22.06.2018
15/12-15	3045	3279	INTRA HEATHER FM SS	FORMATION	59	38342	5017		22.06.2018
15/12-15	3279	3300	SLEIPNER FM	FORMATION	148	38342	5017		22.06.2018
15/12-16 S	1192	1259	UTSIRA FM	FORMATION	183	38807	5271		22.06.2018
15/12-16 S	2259	2267.5	BALDER FM	FORMATION	6	38807	5271		22.06.2018
15/12-16 S	2267.5	2325	SELE FM	FORMATION	142	38807	5271		22.06.2018
15/12-16 S	2325	2435	LISTA FM	FORMATION	95	38807	5271		22.06.2018
15/12-16 S	2435	2447	MAUREEN FM	FORMATION	102	38807	5271		22.06.2018
15/12-16 S	2447	2455	EKOFISK FM	FORMATION	33	38807	5271		22.06.2018
15/12-16 S	2455	2581	TOR FM	FORMATION	171	38807	5271		22.06.2018
15/12-16 S	2581	2675	HOD FM	FORMATION	66	38807	5271		22.06.2018
15/12-16 S	2675	2683	BLODØKS FM	FORMATION	13	38807	5271		22.06.2018
15/12-16 S	2683	2693	HIDRA FM	FORMATION	65	38807	5271		22.06.2018
15/12-16 S	2715	2782	SOLA FM	FORMATION	152	38807	5271		22.06.2018
15/12-16 S	2782	2802	ÅSGARD FM	FORMATION	198	38807	5271		22.06.2018
15/12-16 S	2802	2834	DRAUPNE FM	FORMATION	28	38807	5271		22.06.2018
15/12-16 S	2834	2914	HEATHER FM	FORMATION	60	38807	5271		22.06.2018
15/12-16 S	2914	2961	SKAGERRAK FM	FORMATION	146	38807	5271		22.06.2018
15/12-17 A	1195	1258	UTSIRA FM	FORMATION	183	39164	5484		22.06.2018
15/12-17 A	2501	2523	BALDER FM	FORMATION	6	39164	5484		22.06.2018
15/12-17 A	2523	2579	SELE FM	FORMATION	142	39164	5484		22.06.2018
15/12-17 A	2579	2684	LISTA FM	FORMATION	95	39164	5484		22.06.2018
15/12-17 A	2684	2693	VÅLE FM	FORMATION	190	39164	5484		22.06.2018
15/12-17 A	2693	2705	EKOFISK FM	FORMATION	33	39164	5484		22.06.2018
15/12-17 A	2705	2904	TOR FM	FORMATION	171	39164	5484		22.06.2018
15/12-17 A	2904	3017	HOD FM	FORMATION	66	39164	5484		22.06.2018
15/12-17 A	3017	3039	BLODØKS FM	FORMATION	13	39164	5484		22.06.2018
15/12-17 A	3039	3047	HIDRA FM	FORMATION	65	39164	5484		22.06.2018
15/12-17 A	3047	3095	RØDBY FM	FORMATION	137	39164	5484		22.06.2018
15/12-17 A	3095	3127	SOLA FM	FORMATION	152	39164	5484		22.06.2018
15/12-17 A	3127	3175	ÅSGARD FM	FORMATION	198	39164	5484		22.06.2018
15/12-17 A	3175	3356	DRAUPNE FM	FORMATION	28	39164	5484		22.06.2018
15/12-17 A	3356	3550	INTRA HEATHER FM SS	FORMATION	59	39164	5484		22.06.2018
15/12-17 A	3550	3620	SKAGERRAK FM	FORMATION	146	39164	5484		22.06.2018
15/12-17 S	1195	1258	UTSIRA FM	FORMATION	183	39117	5442		22.06.2018
15/12-17 S	2501	2523	BALDER FM	FORMATION	6	39117	5442		22.06.2018
15/12-17 S	2523	2579	SELE FM	FORMATION	142	39117	5442		22.06.2018
15/12-17 S	2579	2684	LISTA FM	FORMATION	95	39117	5442		22.06.2018
15/12-17 S	2684	2693	VÅLE FM	FORMATION	190	39117	5442		22.06.2018
15/12-17 S	2693	2705	EKOFISK FM	FORMATION	33	39117	5442		22.06.2018
15/12-17 S	2705	2904	TOR FM	FORMATION	171	39117	5442		22.06.2018
15/12-17 S	2904	3017	HOD FM	FORMATION	66	39117	5442		22.06.2018
15/12-17 S	3017	3039	BLODØKS FM	FORMATION	13	39117	5442		22.06.2018
15/12-17 S	3039	3047	HIDRA FM	FORMATION	65	39117	5442		22.06.2018
15/12-17 S	3047	3092	RØDBY FM	FORMATION	137	39117	5442		22.06.2018
15/12-17 S	3092	3122	SOLA FM	FORMATION	152	39117	5442		22.06.2018
15/12-17 S	3122	3162	ÅSGARD FM	FORMATION	198	39117	5442		22.06.2018
15/12-17 S	3162	3246	DRAUPNE FM	FORMATION	28	39117	5442		22.06.2018
15/12-17 S	3246	3331	INTRA HEATHER FM SS	FORMATION	59	39117	5442		22.06.2018
15/12-17 S	3331	3345	SKAGERRAK FM	FORMATION	146	39117	5442		22.06.2018
15/12-18 A	963	1096	UTSIRA FM	FORMATION	183	39427	5608		22.06.2018
15/12-18 A	2678	2700	BALDER FM	FORMATION	6	39427	5608		22.06.2018
15/12-18 A	2700	2788	SELE FM	FORMATION	142	39427	5608		22.06.2018
15/12-18 A	2788	2884	LISTA FM	FORMATION	95	39427	5608		22.06.2018
15/12-18 A	2884	2894	HEIMDAL FM	FORMATION	62	39427	5608		22.06.2018
15/12-18 A	2894	2945	LISTA FM	FORMATION	95	39427	5608		22.06.2018
15/12-18 A	2945	2965	TY FM	FORMATION	176	39427	5608		22.06.2018
15/12-18 A	2965	2974	VÅLE FM	FORMATION	190	39427	5608		22.06.2018
15/12-18 A	3000	3036	TOR FM	FORMATION	171	39427	5608		22.06.2018
15/12-18 S	963	1096	UTSIRA FM	FORMATION	183	39393	5607		22.06.2018
15/12-18 S	2250	2274	GRID FM	FORMATION	53	39393	5607		22.06.2018
15/12-18 S	2274	2450	NO FORMAL NAME	FORMATION	111	39393	5607		22.06.2018
15/12-18 S	2450	2468	BALDER FM	FORMATION	6	39393	5607		22.06.2018
15/12-18 S	2468	2530	SELE FM	FORMATION	142	39393	5607		22.06.2018
15/12-18 S	2530	2635	LISTA FM	FORMATION	95	39393	5607		22.06.2018
15/12-18 S	2635	2670	VÅLE FM	FORMATION	190	39393	5607		22.06.2018
15/12-18 S	2670	2712	TY FM	FORMATION	176	39393	5607		22.06.2018
15/12-18 S	2712	2900	TOR FM	FORMATION	171	39393	5607		22.06.2018
15/12-18 S	2900	3013	HOD FM	FORMATION	66	39393	5607		22.06.2018
15/12-18 S	3013	3058	BLODØKS FM	FORMATION	13	39393	5607		22.06.2018
15/12-18 S	3058	3138	HIDRA FM	FORMATION	65	39393	5607		22.06.2018
15/12-18 S	3138	3180	RØDBY FM	FORMATION	137	39393	5607		22.06.2018
15/12-18 S	3180	3201	SOLA FM	FORMATION	152	39393	5607		22.06.2018
15/12-18 S	3201	3210	ÅSGARD FM	FORMATION	198	39393	5607		22.06.2018
15/12-18 S	3210	3351	DRAUPNE FM	FORMATION	28	39393	5607		22.06.2018
15/12-18 S	3351	3420	HEATHER FM	FORMATION	60	39393	5607		22.06.2018
15/12-18 S	3420	3443	HUGIN FM	FORMATION	69	39393	5607		22.06.2018
15/12-18 S	3443	3468	SLEIPNER FM	FORMATION	148	39393	5607		22.06.2018
15/12-19	2419	2433	BALDER FM	FORMATION	6	39588	5705		22.06.2018
15/12-19	2433	2507	SELE FM	FORMATION	142	39588	5705		22.06.2018
15/12-19	2507	2622	LISTA FM	FORMATION	95	39588	5705		22.06.2018
15/12-19	2622	2653	VÅLE FM	FORMATION	190	39588	5705		22.06.2018
15/12-19	2653	2663	EKOFISK FM	FORMATION	33	39588	5705		22.06.2018
15/12-19	2663	2737	TOR FM	FORMATION	171	39588	5705		22.06.2018
15/12-19	2737	2896	HOD FM	FORMATION	66	39588	5705		22.06.2018
15/12-19	2896	2911	RØDBY FM	FORMATION	137	39588	5705		22.06.2018
15/12-19	2911	2926.5	SOLA FM	FORMATION	152	39588	5705		22.06.2018
15/12-19	2926.5	2969	ÅSGARD FM	FORMATION	198	39588	5705		22.06.2018
15/12-19	2969	2973	DRAUPNE FM	FORMATION	28	39588	5705		22.06.2018
15/12-19	2973	3212	SKAGERRAK FM	FORMATION	146	39588	5705		22.06.2018
15/12-20 S	2906	2924	BALDER FM	FORMATION	6	39630	5824		22.06.2018
15/12-20 S	2924	3022	SELE FM	FORMATION	142	39630	5824		22.06.2018
15/12-20 S	3022	3176	LISTA FM	FORMATION	95	39630	5824		22.06.2018
15/12-20 S	3176	3269	VÅLE FM	FORMATION	190	39630	5824		22.06.2018
15/12-20 S	3269	3432	TOR FM	FORMATION	171	39630	5824		22.06.2018
15/12-20 S	3432	3655	HOD FM	FORMATION	66	39630	5824		22.06.2018
15/12-20 S	3655	3699	BLODØKS FM	FORMATION	13	39630	5824		22.06.2018
15/12-20 S	3699	3747	RØDBY FM	FORMATION	137	39630	5824		22.06.2018
15/12-20 S	3747	3791	ÅSGARD FM	FORMATION	198	39630	5824		22.06.2018
15/12-20 S	3791	3797	DRAUPNE FM	FORMATION	28	39630	5824		22.06.2018
15/12-20 S	3797	3808	HEATHER FM	FORMATION	60	39630	5824		22.06.2018
15/12-20 S	3808	3874	SLEIPNER FM	FORMATION	148	39630	5824		22.06.2018
15/12-20 S	3874	4192	SKAGERRAK FM	FORMATION	146	39630	5824		22.06.2018
15/12-21	930	1131	UTSIRA FM	FORMATION	183	39954	6047		22.06.2018
15/12-21	2323	2336	BALDER FM	FORMATION	6	39954	6047		22.06.2018
15/12-21	2336	2401	SELE FM	FORMATION	142	39954	6047		22.06.2018
15/12-21	2401	2487	LISTA FM	FORMATION	95	39954	6047		22.06.2018
15/12-21	2487	2505	VÅLE FM	FORMATION	190	39954	6047		22.06.2018
15/12-21	2505	2676	TOR FM	FORMATION	171	39954	6047		22.06.2018
15/12-21	2676	2752	HOD FM	FORMATION	66	39954	6047		22.06.2018
15/12-21	2752	2784	BLODØKS FM	FORMATION	13	39954	6047		22.06.2018
15/12-21	2784	2836	HIDRA FM	FORMATION	65	39954	6047		22.06.2018
15/12-21	2836	2858	RØDBY FM	FORMATION	137	39954	6047		22.06.2018
15/12-21	2858	2873	SOLA FM	FORMATION	152	39954	6047		22.06.2018
15/12-21	2873	2887	ÅSGARD FM	FORMATION	198	39954	6047		22.06.2018
15/12-21	2887	2916	DRAUPNE FM	FORMATION	28	39954	6047		22.06.2018
15/12-21	2916	3031	HEATHER FM	FORMATION	60	39954	6047		22.06.2018
15/12-21	3031	3059	HUGIN FM	FORMATION	69	39954	6047		22.06.2018
15/12-21	3059	3122	SLEIPNER FM	FORMATION	148	39954	6047		22.06.2018
15/12-21	3122	3310	SKAGERRAK FM	FORMATION	146	39954	6047		22.06.2018
15/12-21 A	930	1131	UTSIRA FM	FORMATION	183	39985	6139		22.06.2018
15/12-21 A	2323	2331	BALDER FM	FORMATION	6	39985	6139		22.06.2018
15/12-21 A	2331	2411	SELE FM	FORMATION	142	39985	6139		22.06.2018
15/12-21 A	2411	2492	LISTA FM	FORMATION	95	39985	6139		22.06.2018
15/12-21 A	2492	2516	VÅLE FM	FORMATION	190	39985	6139		22.06.2018
15/12-21 A	2516	2724	TOR FM	FORMATION	171	39985	6139		22.06.2018
15/12-21 A	2724	2836	HOD FM	FORMATION	66	39985	6139		22.06.2018
15/12-21 A	2836	2889	BLODØKS FM	FORMATION	13	39985	6139		22.06.2018
15/12-21 A	2889	2970	HIDRA FM	FORMATION	65	39985	6139		22.06.2018
15/12-21 A	2970	3011	RØDBY FM	FORMATION	137	39985	6139		22.06.2018
15/12-21 A	3011	3056	SOLA FM	FORMATION	152	39985	6139		22.06.2018
15/12-21 A	3056	3088	ÅSGARD FM	FORMATION	198	39985	6139		22.06.2018
15/12-21 A	3088	3285	DRAUPNE FM	FORMATION	28	39985	6139		22.06.2018
15/12-21 A	3285	3378	HEATHER FM	FORMATION	60	39985	6139		22.06.2018
15/12-21 A	3378	3412	HUGIN FM	FORMATION	69	39985	6139		22.06.2018
15/12-21 A	3412	3493	SLEIPNER FM	FORMATION	148	39985	6139		22.06.2018
15/12-21 A	3493	3702	SKAGERRAK FM	FORMATION	146	39985	6139		22.06.2018
15/12-22	929	1094	UTSIRA FM	FORMATION	183	40314	6326		22.06.2018
15/12-22	1208	1229	SKADE FM	FORMATION	145	40314	6326		22.06.2018
15/12-22	1229	2125	NO FORMAL NAME	FORMATION	111	40314	6326		22.06.2018
15/12-22	2125	2151	BALDER FM	FORMATION	6	40314	6326		22.06.2018
15/12-22	2151	2233	SELE FM	FORMATION	142	40314	6326		22.06.2018
15/12-22	2233	2317	LISTA FM	FORMATION	95	40314	6326		22.06.2018
15/12-22	2317	2320	VÅLE FM	FORMATION	190	40314	6326		22.06.2018
15/12-22	2320	2324	EKOFISK FM	FORMATION	33	40314	6326		22.06.2018
15/12-22	2324	2541	TOR FM	FORMATION	171	40314	6326		22.06.2018
15/12-22	2541	2610	HOD FM	FORMATION	66	40314	6326		22.06.2018
15/12-22	2610	2643	BLODØKS FM	FORMATION	13	40314	6326		22.06.2018
15/12-22	2643	2676	HIDRA FM	FORMATION	65	40314	6326		22.06.2018
15/12-22	2676	2683	RØDBY FM	FORMATION	137	40314	6326		22.06.2018
15/12-22	2683	2704	SOLA FM	FORMATION	152	40314	6326		22.06.2018
15/12-22	2704	2730	TUXEN FM	FORMATION	175	40314	6326		22.06.2018
15/12-22	2730	2764	ÅSGARD FM	FORMATION	198	40314	6326		22.06.2018
15/12-22	2764	2799	DRAUPNE FM	FORMATION	28	40314	6326		22.06.2018
15/12-22	2799	2831	HEATHER FM	FORMATION	60	40314	6326		22.06.2018
15/12-22	2831	2985	HUGIN FM	FORMATION	69	40314	6326		22.06.2018
15/12-22	2985	3035	SKAGERRAK FM	FORMATION	146	40314	6326		22.06.2018
15/12-23	916	1111	UTSIRA FM	FORMATION	183	40327	6327		22.06.2018
15/12-23	1111	1116	NO FORMAL NAME	FORMATION	111	40327	6327		22.06.2018
15/12-23	1212	1283	GRID FM	FORMATION	53	40327	6327		22.06.2018
15/12-23	1283	2344	NO FORMAL NAME	FORMATION	111	40327	6327		22.06.2018
15/12-23	2344	2365	BALDER FM	FORMATION	6	40327	6327		22.06.2018
15/12-23	2365	2436	SELE FM	FORMATION	142	40327	6327		22.06.2018
15/12-23	2436	2526	LISTA FM	FORMATION	95	40327	6327		22.06.2018
15/12-23	2526	2532	VÅLE FM	FORMATION	190	40327	6327		22.06.2018
15/12-23	2532	2543	EKOFISK FM	FORMATION	33	40327	6327		22.06.2018
15/12-23	2543	2731	TOR FM	FORMATION	171	40327	6327		22.06.2018
15/12-23	2731	2813	HOD FM	FORMATION	66	40327	6327		22.06.2018
15/12-23	2813	2846	BLODØKS FM	FORMATION	13	40327	6327		22.06.2018
15/12-23	2846	2907	HIDRA FM	FORMATION	65	40327	6327		22.06.2018
15/12-23	2907	2921	RØDBY FM	FORMATION	137	40327	6327		22.06.2018
15/12-23	2921	2924	SOLA FM	FORMATION	152	40327	6327		22.06.2018
15/12-23	2924	2952	TUXEN FM	FORMATION	175	40327	6327		22.06.2018
15/12-23	2952	2966	ÅSGARD FM	FORMATION	198	40327	6327		22.06.2018
15/12-23	2966	3013	DRAUPNE FM	FORMATION	28	40327	6327		22.06.2018
15/12-23	3013	3117	HEATHER FM	FORMATION	60	40327	6327		22.06.2018
15/12-23	3117	3164	INTRA HEATHER FM SS	FORMATION	59	40327	6327		22.06.2018
15/12-23	3164	3192	SLEIPNER FM	FORMATION	148	40327	6327		22.06.2018
15/12-23	3192	3485	SKAGERRAK FM	FORMATION	146	40327	6327		22.06.2018
15/12-23 A	916	1111	UTSIRA FM	FORMATION	183	40377	6404		22.06.2018
15/12-23 A	1111	1116	NO FORMAL NAME	FORMATION	111	40377	6404		22.06.2018
15/12-23 A	1212	1279	GRID FM	FORMATION	53	40377	6404		22.06.2018
15/12-23 A	1279	2445	NO FORMAL NAME	FORMATION	111	40377	6404		22.06.2018
15/12-23 A	2445	2472	BALDER FM	FORMATION	6	40377	6404		22.06.2018
15/12-23 A	2472	2582	SELE FM	FORMATION	142	40377	6404		22.06.2018
15/12-23 A	2582	2796	LISTA FM	FORMATION	95	40377	6404		22.06.2018
15/12-23 A	2796	2801	VÅLE FM	FORMATION	190	40377	6404		22.06.2018
15/12-23 A	2801	2815	EKOFISK FM	FORMATION	33	40377	6404		22.06.2018
15/12-23 A	2815	3897	TOR FM	FORMATION	171	40377	6404		22.06.2018
15/12-23 A	3897	4108	HOD FM	FORMATION	66	40377	6404		22.06.2018
15/12-23 A	4108	4168	BLODØKS FM	FORMATION	13	40377	6404		22.06.2018
15/12-23 A	4168	4270	HIDRA FM	FORMATION	65	40377	6404		22.06.2018
15/12-23 A	4270	4295	RØDBY FM	FORMATION	137	40377	6404		22.06.2018
15/12-23 A	4295	4312	SOLA FM	FORMATION	152	40377	6404		22.06.2018
15/12-23 A	4312	4329	TUXEN FM	FORMATION	175	40377	6404		22.06.2018
15/12-23 A	4329	4345	ÅSGARD FM	FORMATION	198	40377	6404		22.06.2018
15/12-23 A	4345	4428	DRAUPNE FM	FORMATION	28	40377	6404		22.06.2018
15/12-23 A	4428	4490	HEATHER FM	FORMATION	60	40377	6404		22.06.2018
15/12-23 A	4490	4603	INTRA HEATHER FM SS	FORMATION	59	40377	6404		22.06.2018
15/12-23 A	4603	4632	HUGIN FM	FORMATION	69	40377	6404		22.06.2018
15/12-23 A	4632	4772	SLEIPNER FM	FORMATION	148	40377	6404		22.06.2018
15/12-24 S	1022	1251	UTSIRA FM	FORMATION	183	42144	7661		22.06.2018
15/12-24 S	2255	2271	BALDER FM	FORMATION	6	42144	7661		22.06.2018
15/12-24 S	2271	2310	SELE FM	FORMATION	142	42144	7661		22.06.2018
15/12-24 S	2310	2390	LISTA FM	FORMATION	95	42144	7661		22.06.2018
15/12-24 S	2390	2408	VÅLE FM	FORMATION	190	42144	7661		22.06.2018
15/12-24 S	2408	2433	EKOFISK FM	FORMATION	33	42144	7661		22.06.2018
15/12-24 S	2433	2644	TOR FM	FORMATION	171	42144	7661		22.06.2018
15/12-24 S	2644	2749	HOD FM	FORMATION	66	42144	7661		22.06.2018
15/12-24 S	2749	2815	BLODØKS FM	FORMATION	13	42144	7661		22.06.2018
15/12-24 S	2815	2826	RØDBY FM	FORMATION	137	42144	7661		22.06.2018
15/12-24 S	2826	2835	SOLA FM	FORMATION	152	42144	7661		22.06.2018
15/12-24 S	2835	2887	ÅSGARD FM	FORMATION	198	42144	7661		22.06.2018
15/12-24 S	2887	2898	DRAUPNE FM	FORMATION	28	42144	7661		22.06.2018
15/12-24 S	2898	2903	HEATHER FM	FORMATION	60	42144	7661		22.06.2018
15/12-24 S	2903	2985	ULA FM	FORMATION	179	42144	7661		22.06.2018
15/12-24 S	2985	3097	SANDNES FM	FORMATION	139	42144	7661		22.06.2018
15/12-24 S	3097	3181	SKAGERRAK FM	FORMATION	146	42144	7661		22.06.2018
